card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
95557,64051,MasterCard,30109698768978,05/32,50000,35312.64,expired
95558,42070,Discover,6011028167509442,05/33,500000,12776.82,active
95559,93572,Visa,060459010397,05/34,500000,25904.41,active
95560,25544,American Express,3524861041252327,06/30,50000,67562.92,expired
95561,56007,MasterCard,060477816254,12/32,500000,16876.95,active
95562,81080,Visa,30088680523205,08/26,500000,67733.58,active
95563,4218,MasterCard,4111081420277145,09/30,200000,29725.12,active
95564,55244,Discover,4805822696093844,08/28,500000,95653.3,active
95565,36758,Visa,3548969202536149,10/32,50000,10634.15,active
95566,54062,American Express,3599234906710849,02/32,50000,16193.38,blocked
95567,7848,Discover,4001819184015,06/25,100000,28166.25,expired
95568,65056,Visa,180023764480418,02/31,200000,55313.92,blocked
95569,95033,Discover,5264607609685286,08/25,200000,80465.82,active
95570,51522,American Express,347797346814414,05/28,200000,31563.41,blocked
95571,76,MasterCard,5193864913552530,03/31,50000,67424.91,expired
95572,94577,Visa,675926263103,12/28,100000,62139.76,active
95573,58479,MasterCard,4491785169175647297,11/28,200000,86298.66,active
95574,32704,Discover,4866593541510466,07/28,500000,89338.23,expired
95575,46187,Visa,3523343247864545,02/34,100000,99437.82,active
95576,27057,American Express,30542682692392,02/28,500000,14010.49,blocked
95577,97638,American Express,4115011754162189,08/28,200000,31959.43,blocked
95578,68576,Discover,3543998578134754,03/28,500000,44165.28,expired
95579,17768,Visa,3553244366205770,08/31,100000,42441.45,expired
95580,40493,MasterCard,060409431016,09/29,50000,93147.94,blocked
95581,34141,Discover,2315309005175915,08/27,100000,45088.14,expired
95582,86082,Discover,4085013189295730702,10/34,100000,50700.22,active
95583,52407,Discover,3514118370543764,01/33,100000,9949.95,expired
95584,48337,American Express,6011857202208135,07/29,50000,5132.19,blocked
95585,30339,American Express,2266015058571566,11/30,50000,92653.6,active
95586,3449,American Express,4635224242610675388,07/34,200000,43928.91,blocked
95587,19789,Discover,639062565606,11/30,100000,34151.85,expired
95588,11701,MasterCard,4596516442763427469,09/31,50000,37460.76,expired
95589,47248,MasterCard,379442603153674,06/28,50000,68433.59,blocked
95590,45498,American Express,4860465955257536,06/33,100000,65490.77,blocked
95591,69322,Discover,3556104739891465,11/32,500000,79224.11,expired
95592,33085,American Express,2715232554944695,07/28,50000,83515.7,active
95593,26141,MasterCard,30300490666490,09/26,100000,60984.93,expired
95594,72268,Visa,2706013484353962,01/31,50000,99756.42,active
95595,2626,American Express,340249542066776,11/29,50000,3364.57,active
95596,70454,Visa,3588979621778595,01/26,200000,79946.54,active
95597,6577,American Express,4413955903926676124,05/27,50000,66315.02,blocked
95598,25284,American Express,3533177934661568,07/32,50000,51594.52,active
95599,29931,Visa,3531144873655276,01/35,100000,12455.54,active
95600,84699,MasterCard,30435734277884,03/32,200000,13976.23,active
95601,70135,Discover,4276699640225,06/28,200000,65938.07,expired
95602,22243,Discover,344979533329884,02/34,500000,73007.36,expired
95603,30413,Visa,213146324232895,07/33,200000,61007.56,blocked
95604,47215,Discover,060488076864,03/27,50000,99860.84,active
95605,8012,Discover,060498861172,09/29,500000,8852.02,expired
95606,32917,Visa,2266762323678664,06/28,500000,33282.06,active
95607,4571,American Express,6548738488553869,10/26,500000,78823.55,expired
95608,80639,MasterCard,3520108765625914,03/30,100000,14212.22,expired
95609,32338,MasterCard,213133274331000,09/28,50000,11003.44,active
95610,2044,American Express,3563905386382033,07/29,100000,45829.28,blocked
95611,18432,American Express,3551249614779627,03/35,200000,34487.02,expired
95612,82749,Visa,060472656861,12/33,200000,84390.58,blocked
95613,76973,MasterCard,30561413249033,06/33,500000,91418.47,expired
95614,63379,MasterCard,3585899521135055,10/25,200000,63549.42,active
95615,82230,Visa,180004492315209,03/28,50000,67628.15,blocked
95616,55401,MasterCard,4035258447681,06/27,500000,48614.36,expired
95617,6055,American Express,6586812393774101,02/27,50000,86279.58,blocked
95618,69631,MasterCard,4777967885400,09/33,50000,36097.63,active
95619,66333,American Express,2299832849639945,03/30,100000,29146.76,blocked
95620,90627,Visa,375931616395110,02/33,100000,14849.16,expired
95621,32794,Visa,375445811667397,07/34,50000,40512.53,blocked
95622,652,MasterCard,3513558231806077,12/34,200000,40602.89,blocked
95623,85949,American Express,4293859826015836031,05/29,100000,94329.46,active
95624,49495,Discover,3568941594034921,06/29,100000,90391.18,blocked
95625,35929,MasterCard,676262840249,01/30,100000,41482.42,blocked
95626,88931,Discover,30437578059832,04/29,100000,46572.14,blocked
95627,14383,Visa,180023925624474,03/27,50000,23362.75,active
95628,71383,MasterCard,3505920203131704,06/33,50000,652.11,expired
95629,15960,MasterCard,30227350516491,03/35,200000,74721.53,blocked
95630,77857,Visa,3571132446883062,10/32,100000,46734.88,expired
95631,49806,Visa,578123199494,05/28,500000,22307.86,active
95632,12195,Discover,4387766227248474,05/31,100000,9602.8,expired
95633,30478,MasterCard,4017809374181821,01/34,500000,78746.08,expired
95634,7549,MasterCard,4208216516567256,09/28,50000,30830.88,active
95635,5767,MasterCard,5535178746237038,08/34,100000,40287.14,active
95636,38997,Visa,4998954133949,02/35,100000,85543.73,active
95637,50684,MasterCard,4433937122764683,05/32,500000,4744.59,blocked
95638,25192,Discover,3569611353092712,07/26,100000,68147.27,blocked
95639,42232,Discover,30114783783338,02/32,100000,44339.53,expired
95640,53983,MasterCard,503897550458,04/34,500000,9462.36,expired
95641,95582,Discover,3533652871794028,05/33,50000,33262.31,active
95642,23458,American Express,2694922912085976,11/30,100000,51639.98,blocked
95643,32246,Visa,4996545214483,12/27,200000,73753.19,blocked
95644,93675,American Express,3505533844056915,01/33,200000,75375.48,expired
95645,56370,Visa,3555504500300995,08/33,200000,68575.99,blocked
95646,82081,Visa,345547663496077,09/31,50000,92321.19,blocked
95647,51533,Visa,3565160944606386,03/32,500000,94583.93,active
95648,86942,American Express,30163449604180,08/33,500000,98930.37,blocked
95649,81768,Visa,180099553209978,03/27,50000,24369.94,active
95650,5386,American Express,4348753715768617,05/28,50000,28339.06,blocked
95651,7898,American Express,180084072432939,02/31,50000,17373.09,active
95652,50474,American Express,3593154475234961,04/28,500000,38234.15,blocked
95653,50270,Discover,4083390133684594,12/29,200000,18560.48,active
95654,19650,American Express,4419267164644361305,07/29,100000,39466.02,active
95655,21184,Visa,4290576915469,11/31,200000,37924.65,active
95656,1440,MasterCard,6011952859349934,04/26,50000,36929.97,active
95657,76633,Discover,36498629022090,11/32,200000,85852.11,active
95658,64875,Discover,180072461664451,11/33,200000,76962.7,blocked
95659,52926,American Express,377046081929497,01/33,50000,3500.65,expired
95660,60118,MasterCard,30231003657702,02/28,50000,88761.48,blocked
95661,15816,Visa,676313220110,07/25,200000,53654.78,active
95662,17246,Discover,567777462613,12/27,50000,44831.13,active
95663,14710,American Express,4079293070215,11/30,200000,69450.64,expired
95664,68990,Discover,345380371348228,02/31,50000,63719.55,blocked
95665,93001,American Express,3508770037389185,11/34,200000,71512.25,blocked
95666,76902,MasterCard,2720495214701549,08/28,500000,87169.23,active
95667,8582,Visa,3563816309021352,08/26,500000,97144.47,expired
95668,68477,American Express,374601043970816,06/27,500000,24575.96,expired
95669,5521,American Express,6011787710629979,03/31,200000,72964.45,active
95670,76586,American Express,564325807027,11/29,100000,90283.45,expired
95671,5870,Visa,2703285090798789,09/31,100000,91394.35,blocked
95672,35062,MasterCard,4678544979364188158,02/28,100000,51053.09,expired
95673,26490,MasterCard,4757651083921384,06/29,100000,61189.54,active
95674,97082,Discover,4736545642894503230,11/26,500000,42088.92,blocked
95675,64073,Visa,30148307133307,08/31,200000,10950.36,expired
95676,49011,American Express,4756364342355433318,12/34,200000,56718.19,expired
95677,32033,Discover,6531256953673095,06/32,200000,31388.08,active
95678,52676,Discover,344269595493186,11/32,200000,50346.22,expired
95679,55141,MasterCard,4807053061112864,04/28,500000,791.09,blocked
95680,72415,American Express,343467968236031,08/32,200000,79706.53,blocked
95681,56061,Discover,2720223002280504,06/34,100000,85485.93,blocked
95682,50962,MasterCard,30471126885208,11/31,100000,29969.15,expired
95683,24549,American Express,4793921680239787,06/30,200000,84980.5,blocked
95684,14381,Discover,374066644221292,08/33,100000,62904.48,expired
95685,29340,American Express,4616165799758197,09/28,100000,6292.68,active
95686,55967,Discover,4519945755769733819,09/27,100000,8218.85,active
95687,29015,American Express,3533379986573366,12/33,500000,11747.06,blocked
95688,13718,American Express,4261510764058503,01/27,100000,19774.02,blocked
95689,47059,Visa,3508642327122511,10/34,500000,88197.11,blocked
95690,59146,American Express,4014891020377840,06/27,50000,40182.59,active
95691,91561,MasterCard,3574890589519101,10/30,100000,39269.13,active
95692,52997,Visa,630409823758,07/25,200000,63084.77,expired
95693,9650,Discover,5362539224230605,05/29,100000,96915.34,active
95694,40591,American Express,4020520404400629,08/29,500000,56393.76,active
95695,82559,American Express,4734145025488998,05/25,500000,25875.13,blocked
95696,27617,American Express,2705806840886232,02/29,100000,25366.85,blocked
95697,63232,American Express,180012161399180,04/26,50000,78308.95,expired
95698,84033,Discover,562739436805,09/25,100000,47625.03,active
95699,56517,American Express,341534800103018,08/29,200000,75724.8,expired
95700,80281,Visa,4337632040574,04/27,500000,75362.26,expired
95701,34286,Visa,676150053905,01/30,500000,30830.19,active
95702,53155,American Express,3578003899589048,04/30,50000,55221.28,blocked
95703,2720,Discover,4704859274469,12/25,50000,81963.88,expired
95704,32880,Discover,4937102827796,09/32,200000,41230.64,blocked
95705,13560,American Express,582857952342,10/27,100000,28131.66,blocked
95706,93671,Discover,4130344242386800639,05/33,200000,33868.77,expired
95707,99587,American Express,573466344641,09/33,200000,79860.44,active
95708,82755,Visa,4382604986594082,03/32,500000,81993.68,active
95709,5787,Discover,4769328827124519825,01/35,50000,89612.67,expired
95710,94071,MasterCard,4136120351709942338,06/32,50000,35509.31,expired
95711,59491,Visa,341827932468840,06/26,500000,9382.48,blocked
95712,99676,Visa,4864192931655494,12/34,200000,10623.16,expired
95713,60650,American Express,4078796412530392247,04/30,50000,96926.18,blocked
95714,62601,Discover,30567687153272,07/34,200000,29776.32,blocked
95715,36370,American Express,2226486727781903,10/32,100000,16346.31,expired
95716,65626,Discover,2258081132683843,07/27,500000,43715.9,expired
95717,35722,American Express,4878919986543744,04/33,200000,17366.87,active
95718,57701,American Express,2676854939396312,03/28,200000,95206.33,expired
95719,51931,Visa,213155938607228,02/26,50000,26150.8,active
95720,37993,American Express,3522368803914468,02/32,500000,41250.25,blocked
95721,46979,MasterCard,6011656959829642,08/28,100000,18138.49,active
95722,15838,MasterCard,2356076010603492,05/30,50000,66003.13,active
95723,62394,Discover,4556983326981,08/26,100000,72039.68,expired
95724,42798,Discover,3536409244503306,01/35,100000,90558.94,expired
95725,31614,Discover,6556975827436948,02/35,500000,29642.74,blocked
95726,69533,MasterCard,3507608574211258,12/32,100000,40993.14,blocked
95727,62388,Discover,345242075792939,11/32,200000,35679.94,active
95728,80822,MasterCard,4527020829259412225,09/32,100000,248.31,blocked
95729,44535,Visa,4235727740310617,11/33,500000,26201.43,expired
95730,70978,MasterCard,30577423339747,03/33,50000,7678.81,expired
95731,62966,MasterCard,4277331186486376,05/26,50000,20920.86,active
95732,4735,MasterCard,4073214551297758,07/25,500000,20682.32,expired
95733,62622,MasterCard,370224991188564,06/30,50000,33962.39,expired
95734,37621,American Express,4718788486377919,03/28,200000,43510.68,blocked
95735,35730,Visa,4276004038824596,05/33,100000,35765.83,expired
95736,89193,Visa,4888948579087916,09/34,100000,56757.05,blocked
95737,12507,MasterCard,4050572198742824148,01/28,200000,31869.66,active
95738,9693,Discover,4852537243400720,12/31,500000,40496.56,expired
95739,45981,Visa,6011581659498516,12/31,100000,25486.27,expired
95740,91622,Discover,4040638769879066,02/28,50000,41707.16,expired
95741,34111,Visa,36158946046285,11/34,200000,57367.54,active
95742,26911,Discover,5270183378558379,06/29,50000,7004.23,blocked
95743,69280,Visa,373460214459237,11/30,200000,15958.36,blocked
95744,19832,MasterCard,4891601516308230172,11/27,200000,45621.76,blocked
95745,82667,American Express,5281090897826723,04/26,100000,43485.49,blocked
95746,62579,MasterCard,630484092154,11/33,50000,3533.03,expired
95747,12289,Visa,180098439632007,06/34,200000,94484.71,expired
95748,57851,MasterCard,180064071871311,06/33,500000,91676.83,expired
95749,46915,American Express,30213749601574,04/31,200000,86330.57,expired
95750,73715,American Express,213170511224960,04/32,100000,96705.56,active
95751,76666,Discover,4845009618339875,11/28,500000,75744.12,active
95752,38110,Visa,6011922065280850,12/30,200000,24261.31,expired
95753,48662,Visa,180071022646015,07/32,100000,14384.41,expired
95754,66687,Discover,2720790027755553,12/29,100000,55553.43,expired
95755,86682,Visa,4279691377242054,04/31,50000,86618.52,blocked
95756,4039,Visa,213123892003230,03/31,50000,25443.93,expired
95757,28578,MasterCard,4395628451585,02/34,100000,60692.83,blocked
95758,93373,American Express,213105152926556,04/33,200000,64965.08,active
95759,84219,Visa,4931414058505,03/35,100000,50337.35,blocked
95760,70096,MasterCard,4397407935897322,04/26,500000,3923.89,blocked
95761,55086,MasterCard,6011043280712120,07/27,100000,92250.17,expired
95762,24766,Discover,30289869769359,02/32,500000,13258.57,active
95763,80336,Visa,378528176393365,08/27,100000,31067.13,active
95764,49942,Visa,4045934323497015519,03/34,500000,37975.62,active
95765,98389,MasterCard,213119136011211,09/29,100000,40341.33,active
95766,98125,Visa,4130527550298,12/28,50000,15680.73,expired
95767,18591,Discover,3501160659164628,02/29,200000,188.5,expired
95768,71535,American Express,30362850174457,05/27,200000,41600.23,active
95769,75067,Discover,6011826102090174,04/29,50000,3083.28,active
95770,31269,MasterCard,4891771561105,01/34,100000,37102.67,expired
95771,44453,MasterCard,4334529310606584,07/30,500000,33981.7,active
95772,67058,Discover,6011504910066724,03/26,500000,67138.63,blocked
95773,62129,Visa,6512863531650942,10/31,50000,70701.49,expired
95774,21200,MasterCard,6011740683137496,11/26,50000,33668.3,blocked
95775,91225,Visa,4859263092418498,12/30,500000,90468.77,blocked
95776,47097,MasterCard,501834410653,12/32,50000,22851.74,expired
95777,405,American Express,347964715826227,10/25,50000,91724.59,expired
95778,61300,Discover,342887193696694,10/33,500000,84602.33,blocked
95779,32641,Visa,30349692137396,10/32,500000,73306.88,blocked
95780,87239,Visa,4019887340725028,02/33,200000,76811.67,active
95781,83950,American Express,675983744300,10/29,100000,77222.36,blocked
